Area;Perimeter;Major_Axis_Length;Minor_Axis_Length;Eccentricity;Convex_Area;Extent;Class
14398;487723999;2100916901;8759719849;9089306;14654;785316885;Cammeo
12352;4531350098;1911118927;8335073853;899880886;12683;578466713;Cammeo
14609;4902470093;2060622711;914997406;896007299;14837;719655156;Cammeo
12663;468223999;1996974945;8161620331;912669122;12979;623393893;Cammeo
13900;4758890076;1981689301;9054260254;889520109;14161;717234254;Cammeo
14439;4904700012;204828064;9104846191;895773053;14815;791394889;Cammeo
14333;4938989868;2075099487;8944615936;902330339;14772;55979532;Cammeo
13848;4755899963;1962255554;9074702454;886638701;14260;586382091;Cammeo
13582;4758559875;1956396942;892489624;889882147;13890;721832454;Cammeo
14212;4859859924;2034184875;900118866;896770418;14508;573203206;Cammeo
15236;5147930298;2233278503;8776150513;919550598;15686;656243265;Cammeo
14955;5087170105;2179815521;8861218262;913645327;15363;569410622;Cammeo
14364;4971199951;2120083466;8753479767;910783768;14805;641250014;Cammeo
12975;4638510132;1964239655;8506411743;901363254;13358;609126329;Cammeo
12579;4522170105;1912431793;8436917114;897427619;12889;600286305;Cammeo
15982;5231740112;2200149994;9421848297;903666615;16337;569200099;Cammeo
10959;4472330017;1973584137;7106098175;93292892;11133;49741286;Cammeo
13631;4735469971;1934940186;9150906372;881100178;14141;580289483;Cammeo
14482;4893179932;2053863068;908004303;896967828;14781;568903208;Cammeo
14892;5036470032;2132719574;9047866058;905549407;15279;593922019;Cammeo
14608;5043059998;210269928;9016651917;903393149;15125;635130405;Cammeo
12326;4596820068;1943409729;8207946777;90643388;12686;619334757;Cammeo
13467;4733009949;2030819244;8499755859;908199191;13753;773965538;Cammeo
15158;505276001;2094760284;9392682648;893838346;15586;609366834;Cammeo
13132;4718039856;1995565338;8498833466;904776812;13423;753673077;Cammeo
14178;488881012;2073955994;8806809235;905363142;14406;557749808;Cammeo
15232;5088169861;2167629089;9063308716;908391416;15603;590822697;Cammeo
10885;4342730103;1910913239;7354860687;922963619;11024;799897134;Cammeo
14802;4978320007;2096179504;9114713287;90051496;15208;62297982;Cammeo
14889;4992059937;2103841553;9171178436;89998281;15221;604629457;Cammeo
15547;5018049927;208499176;9580786133;888171613;15867;598283708;Cammeo
11377;45645401;2008426056;7235116577;932860374;11573;752248108;Cammeo
12709;4610119934;1907787476;8741279602;888854563;13064;786934972;Cammeo
12384;4601359863;1908703766;8509120178;895129502;12811;604835153;Cammeo
12219;4382810059;1821877289;8619641876;880998671;12471;601772964;Cammeo
13125;475355011;1985984497;8540795898;902803421;13575;583177805;Cammeo
13014;4595570068;1936595154;8619818878;895479977;13253;675070047;Cammeo
13523;4681669922;195401535;8865399933;891153634;13811;667934418;Cammeo
14851;5173469849;2176983948;8881024933;913003862;15256;728061557;Cammeo
14467;4986239929;2135956268;8699999237;913289249;14857;740757823;Cammeo
14560;5012460022;2121060944;8932131195;907006681;14988;689557195;Cammeo
15007;5065799866;2172674713;8855015564;913177133;15314;73737222;Cammeo
14500;5040679932;2189050293;8514116669;921262622;14864;619896531;Cammeo
13637;4666530151;1935342102;9035423279;884328902;13838;691671729;Cammeo
16471;5239890137;2198691254;9681116486;897844493;16844;733021796;Cammeo
15452;5132620239;2200390778;9055233765;911396921;15775;781193137;Cammeo
14041;481947998;2045984802;8818790436;902338028;14284;572307825;Cammeo
14865;4950710144;2028678589;9427194977;885470092;15235;604194582;Cammeo
12720;4618059998;1979440002;828112793;908282638;12974;756782472;Cammeo
12972;4673800049;1945290833;8650667572;895680606;13425;774679005;Cammeo
12931;4605350037;19290802;8656665039;893659472;13302;60706073;Cammeo
14017;4743099976;198336731;9086869049;888873041;14320;76055342;Cammeo
13269;4918930054;212574707;810641098;924433172;13728;650951743;Cammeo
13734;4878399963;2132474365;8318276978;920782506;13941;805229843;Cammeo
14549;4889530029;2066948242;9076068878;898435831;14856;582472563;Cammeo
14831;4937609863;2082685394;9154232025;898223102;15099;790228069;Cammeo
13669;4816690063;2019066315;8706825256;902241886;14065;558374166;Cammeo
13735;4847709961;2048106384;867587204;905847192;13960;553696692;Cammeo
15583;5041830139;2078468323;9691175842;884644985;15906;685388803;Cammeo
11856;4564219971;2010033722;7542108154;9269346;12027;716461182;Cammeo
12735;4730509949;2006844482;8173117828;913311303;13140;537613988;Cammeo
14378;491480011;2027118835;9138580322;892616808;14805;640217304;Cammeo
14403;5105589905;2234120789;8320211029;928066134;14781;598777771;Cammeo
12274;4561239929;194487381;8123902893;908581078;12562;709643841;Cammeo
12172;45232901;1936925354;808077774;908816457;12430;678030312;Cammeo
14085;4894549866;2005265503;9123562622;890501499;14670;627170742;Cammeo
12410;4634899902;1951714935;8236030579;906600714;12849;564090908;Cammeo
13196;4749880066;199981308;8565816498;903621972;13463;556464553;Cammeo
13455;467197998;1959285736;8851917267;892122746;13723;753528237;Cammeo
12593;463368988;1957576294;8307966614;905474484;12907;697750449;Cammeo
14608;4983519897;2106913757;8991736603;904358864;14951;659801245;Cammeo
12939;4694809875;2020433197;8309899139;911503255;13165;657703459;Cammeo
13193;4694150085;2016045685;8372973633;909676909;13535;735929072;Cammeo
11883;4482160034;1917463531;7946400452;910084605;12103;550317228;Cammeo
13501;485756012;2057710114;8490839386;910896301;13896;658521116;Cammeo
12202;4423619995;1800377808;8739917755;874264956;12521;779182613;Cammeo
13273;4633330078;1974527893;8599746704;900172114;13462;585823357;Cammeo
12899;4683890076;2010482788;823874054;912180245;13132;700499594;Cammeo
13885;4792879944;1980941772;9059051514;889307141;14271;787131548;Cammeo
13574;4732210083;1978727722;8844189453;894552231;13879;641250968;Cammeo
14913;5028680115;2156001434;8882379913;911191106;15300;692725778;Cammeo
16582;5323579712;2233588409;9574971771;903455853;17089;714310348;Cammeo
12467;4672059937;1998061523;8019140625;915926516;12900;787058055;Cammeo
13167;4666640015;197125061;8621640778;899282098;13448;58099103;Cammeo
13062;4694240112;20062883;8327462006;909790337;13279;663214028;Cammeo
14677;4987980042;2098741455;902724762;902768552;15060;647848129;Cammeo
14106;4855799866;1999210663;9159041595;88888371;14515;576225519;Cammeo
14640;5013240051;2102915955;903317337;903040886;15119;586538434;Cammeo
12256;4701080017;2079800568;7571490479;931379855;12541;738313258;Cammeo
14362;4799309998;202702652;9070674896;894290566;14606;591466904;Cammeo
12091;4633510132;2035943909;7665410614;926414967;12298;793060482;Cammeo
12605;4476610107;1835011902;8851618958;875965416;12859;595755756;Cammeo
14697;4958829956;2081583862;9096687317;899457633;15073;594923913;Cammeo
14337;5017659912;2193126678;8344644165;92478472;14631;743157804;Cammeo
13760;4741879883;1983915558;8904605103;893612206;13989;633750916;Cammeo
16022;5248729858;2215270538;9363528442;906278491;16545;542236388;Cammeo
11510;4335140076;1803823242;8262195587;888932645;11827;767026544;Cammeo
12798;4692980042;2021654053;8158068085;914964497;13152;780365825;Cammeo
13683;4815710144;2069267731;8489906311;911957145;13922;762199223;Cammeo
14379;495151001;2120209656;8781466675;910195351;14834;790793598;Cammeo
13404;4682149963;1915484161;9053829956;881242037;13804;706514835;Cammeo
12858;4661629944;1985473785;837596283;906659961;13095;549275935;Cammeo
15456;5088210144;2143044128;9345649719;899901927;15884;780251384;Cammeo
14149;4749519958;1953551025;9333526611;878483713;14454;605693519;Cammeo
13091;4731520081;2038627014;8255069733;914346457;13451;75235635;Cammeo
16403;5219089966;2151509094;9840094757;889282763;16867;588765264;Cammeo
13681;4785379944;2027610779;8702304077;903214216;14015;641938806;Cammeo
14263;4894460144;2058117828;8950908661;900475144;14637;663179457;Cammeo
12068;4577390137;1964420624;7954393768;914350748;12347;599503219;Cammeo
15710;5170700073;2147502136;9524736023;896261394;16259;607595921;Cammeo
15545;5102839966;2134366455;9355502319;898815632;15909;568165183;Cammeo
12720;4496239929;1786147766;927516861;854602098;13095;743859649;Cammeo
15073;4983619995;2058031006;9399627686;889605761;15476;613921463;Cammeo
11771;4418599854;1869977722;8126961517;900622606;12109;619265556;Cammeo
14873;4996159973;2102774963;9158361816;900170863;15195;573030233;Cammeo
14092;4994169922;2109630127;8679673004;911440909;14618;772926748;Cammeo
14558;4963049927;2043606262;91956604;893042564;14908;569472671;Cammeo
13321;4739930115;1992725677;8592883301;90225035;13758;564568758;Cammeo
10796;4134200134;1707816467;8099688721;880378544;10980;623037875;Cammeo
14444;4911440125;2035071869;9160269928;892967999;14773;577944934;Cammeo
13313;4709070129;1982149353;8627212524;900311887;13560;576969743;Cammeo
15578;509598999;2169094849;9261865234;904255331;15864;808826566;Cammeo
13930;4952709961;2135266418;8443373108;918498337;14564;54963702;Cammeo
12092;4491889954;1925794983;8042227936;908628404;12298;583928943;Cammeo
13245;4761369934;204944397;831582489;91397965;13536;799625695;Cammeo
14572;4975509949;2110804596;8870967865;907401562;14926;626590967;Cammeo
12470;4558970032;1924611511;833955307;901244462;12704;581297755;Cammeo
15777;515684021;2186982422;9320509338;904637814;16111;567191541;Cammeo
14435;4919039917;2074626312;8970562744;901684701;14842;577977955;Cammeo
12745;4703039856;2050926819;7950904083;921796679;12940;533174336;Cammeo
13533;4739320068;1961175537;8891679382;891314685;13897;60455662;Cammeo
12551;4597290039;1976823425;8157028198;910897315;12741;818935156;Cammeo
14078;4784700012;203645462;8856031036;90049088;14280;744395077;Cammeo
13057;4601679993;187128479;9031277466;875827432;13385;750790656;Cammeo
14824;4990750122;2124864197;8989486694;906100869;15141;579198241;Cammeo
14189;4919729919;2099364319;8680909729;910503268;14496;55098635;Cammeo
15418;5047590027;209923996;9443704987;893097579;15779;582690835;Cammeo
14828;4935;2099035645;9066991425;901892841;15090;606511772;Cammeo
11774;4479330139;1860179291;816740036;898455203;12103;560026646;Cammeo
13335;4697139893;199297226;8591238403;902315319;13657;616789997;Cammeo
11350;4458210144;1959520874;7459088135;924715579;11544;584298611;Cammeo
13484;4807860107;2042075958;8490129089;909474492;13827;658559203;Cammeo
13189;4823670044;2037174377;8441487122;910107434;13635;596355557;Cammeo
12495;4584070129;1876042023;870256958;885898411;12993;674931109;Cammeo
12712;4705620117;2021971436;8130088043;915601373;13053;814871788;Cammeo
13446;4751279907;1986995544;8737929535;898117363;13765;575722516;Cammeo
14294;5144769897;2264072723;8159251404;932805836;14731;511011004;Cammeo
12158;4473770142;1840953064;8491305542;887272775;12467;631584406;Cammeo
13918;4890400085;2078817444;8649022675;909339488;14263;718756437;Cammeo
13502;4730119934;1981473846;8803559113;895881295;13778;753880501;Cammeo
13314;4740870056;2039480133;836628418;911988139;13627;747138023;Cammeo
14226;4921950073;2070195618;8836334229;904329181;14465;579140186;Cammeo
12916;4711960144;2010029144;8265473938;911539912;13199;557036281;Cammeo
13372;4704030151;1960814667;8871108246;891805232;13745;583624303;Cammeo
14314;4847309875;2068655396;8856289673;903722763;14536;753368437;Cammeo
13567;47517099;1972946777;8891294098;892695367;13940;637696803;Cammeo
14602;5002330017;2184880524;8567758179;919906199;14827;583636463;Cammeo
11846;4458909912;1929521942;7847179413;913566053;12010;577966452;Cammeo
14482;4861629944;2018145294;9254988098;88864857;14825;64255923;Cammeo
12886;4555180054;1898598938;8749918365;887471914;13080;592296362;Cammeo
11718;4493439941;1891406708;8011981964;905849755;12133;630542397;Cammeo
13790;4792999878;1989013214;901360321;891424298;14190;5869084;Cammeo
14379;494303009;2055262604;9039722443;898079634;14768;578864753;Cammeo
11931;4451010132;187920517;8214220428;899407387;12174;648142099;Cammeo
12732;4654909973;1924536743;8518263245;896712422;13105;569970429;Cammeo
12044;4491669922;1883632507;8249445343;898997366;12342;56838131;Cammeo
14256;492927002;2098032074;8769036865;90846318;14730;702266037;Cammeo
14283;482697998;2023656311;906138916;894147217;14595;636497319;Cammeo
11852;4460769958;1920542755;7909918976;91124779;12029;716999412;Cammeo
13204;4738160095;2037746582;8310990143;913048029;13430;593065023;Cammeo
13615;4680559998;1928277893;9115475464;881209314;13855;583633423;Cammeo
13309;4609219971;1914629669;8895413971;885519445;13540;653747916;Cammeo
12736;4478699951;1827711792;8968170929;871341288;12964;752718687;Cammeo
14184;4792340088;1974643097;9207521057;884633064;14537;60383141;Cammeo
14792;4992030029;206160614;9268034363;893253148;15326;69468838;Cammeo
10937;4245859985;1771670532;7975700378;892938018;11103;59521091;Cammeo
14011;4938789978;2126303101;8502820587;916564226;14336;627986193;Cammeo
13487;4772539978;2050457153;8428226471;911616743;13772;737357199;Cammeo
13115;4610360107;1950187378;8678283691;895531833;13381;738457203;Cammeo
14518;4912219849;2037610626;9234289551;891412914;14877;741319418;Cammeo
10610;410506012;1711561737;793459549;88605088;10769;825103045;Cammeo
13173;4674760132;1946764526;8736396027;893649876;13443;573162794;Cammeo
14232;49254599;205026947;8955808258;89955318;14620;715175867;Cammeo
12888;467197998;1991564178;8328892517;908351004;13222;725839138;Cammeo
14300;5043770142;2125983734;8749030304;911396861;14772;540438414;Cammeo
13446;4760419922;2000526733;8659047699;901471555;13814;603934586;Cammeo
14250;4861239929;2012189331;9193981934;889510691;14636;593675792;Cammeo
13634;4911799927;2091335297;8373373413;916347444;14075;787910283;Cammeo
15752;5198889771;2167020416;9421913147;900533557;16426;601221383;Cammeo
14892;5033389893;2096208954;9180297089;899000525;15338;655659735;Cammeo
13636;482053009;2024046783;8688379669;90318197;13982;584007859;Cammeo
13548;4797489929;2032718811;8560246277;907003522;13850;554427922;Cammeo
13655;4776260071;2039560394;8622283173;90624541;13857;73782891;Cammeo
14974;498625;2109239502;9090399933;902361512;15212;640900552;Cammeo
14695;5069159851;2141055298;8891370392;909693718;15086;546607673;Cammeo
15080;5129459839;2119261169;9214079285;900537729;15533;566768169;Cammeo
15977;5162089844;216757843;9492934418;898998737;16401;627508759;Cammeo
13380;469177002;190813324;9101315308;878916919;13747;619616568;Cammeo
12006;463381012;1989684296;7781851959;920343995;12344;535026729;Cammeo
14275;4857879944;2064619141;8892573547;902489185;14469;547564268;Cammeo
15469;5149069824;2210183411;8976701355;913805604;15860;541783392;Cammeo
13436;4679590149;1950228119;8914904022;889404476;13798;796065867;Cammeo
13147;4689200134;1992277527;8448080444;905642807;13431;68473959;Cammeo
13912;4808429871;2069070435;8626381683;908942878;14107;806259036;Cammeo
15153;5144039917;2180923157;9005229187;910772264;15628;680850089;Cammeo
11965;4558179932;1961618652;7842881012;916595042;12247;659446657;Cammeo
10727;4259020081;1787144318;7753144073;900995374;10960;564341307;Cammeo
13636;481256012;2039285736;8618013763;906316519;13888;549705744;Cammeo
13650;4752420044;1993260803;8797470856;897329748;13859;57213515;Cammeo
14284;4999150085;2131660614;8692615509;913077474;14678;704582453;Cammeo
13654;4779299927;1993771515;8767783356;898115993;13914;575753748;Cammeo
14828;4942879944;2021031494;9503462219;882544816;15197;591794372;Cammeo
13787;4743380127;1946946259;9107733154;883836567;14075;616178751;Cammeo
12744;4679249878;2006121674;8170650482;913300693;13047;714509964;Cammeo
15149;5091369934;2140074615;9128372955;90446651;15516;707104206;Cammeo
13728;4881019897;2089741211;8464085388;914303243;14052;557935357;Cammeo
12386;4678500061;2019013062;7930883026;919619679;12679;791842461;Cammeo
14753;4948519897;2121030121;8936529541;906907558;15051;816888154;Cammeo
12924;4744240112;203019928;8182215881;915188849;13150;535732031;Cammeo
14761;4995109863;2107987671;9055553436;903027415;15197;658326626;Cammeo
13513;4731029968;1962790833;8951602936;889946461;13867;749389946;Cammeo
15868;5195289917;2191789246;9326964569;904939115;16281;571263969;Cammeo
14755;5101380005;2186991577;8681235504;917840779;15025;533326089;Cammeo
11141;4319249878;1812401123;7911578369;899692297;11372;790646493;Cammeo
14814;5031480103;2172567749;8817826843;913930297;15110;545113325;Cammeo
12153;4512109985;1877691956;8364883423;89528811;12497;706487596;Cammeo
14026;4946029968;2128145447;8492227173;916931987;14267;546396554;Cammeo
14269;5010400085;2146693573;8564315796;916971028;14733;700009823;Cammeo
